id,sentence1,sentence2,paraphrase_type_ids,sentence1_segment_location,sentence2_segment_location,sentence1_tokenized,sentence2_tokenized
11d62d86-3bb1-4191-a227-f0a4a0e310bb,"The charges came after the federal government prohibited the sheik from speaking with the media and imposed special measures restricting his access to mail, the telephone and visitors.","The charges came after the federal government imposed special administrative measures restricting the sheik's access to mail, the telephone and visitors and prohibiting him from speaking with the media.","[6, 6, 26, 26, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 26, 6, 6, 26, 26, 26, 26, 26, 25, 26, 26, 26, 26, 6, 26, 26, 26, 26, 26, 26, 26, 26, 25]","[0, 0, 0, 0, 0, 0, 0, 26, 26, 25, 26, 26, 6, 6, 6, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 6, 26, 26, 26, 26, 26, 0]","['The', 'charges', 'came', 'after', 'the', 'federal', 'government', 'prohibited', 'the', 'sheik', 'from', 'speaking', 'with', 'the', 'media', 'and', 'imposed', 'special', 'measures', 'restricting', 'his', 'access', 'to', 'mail', ',', 'the', 'telephone', 'and', 'visitors', '.']","['The', 'charges', 'came', 'after', 'the', 'federal', 'government', 'imposed', 'special', 'administrative', 'measures', 'restricting', 'the', 'sheik', ""'s"", 'access', 'to', 'mail', ',', 'the', 'telephone', 'and', 'visitors', 'and', 'prohibiting', 'him', 'from', 'speaking', 'with', 'the', 'media', '.\n']"
f95e6789-77d8-434c-b15f-1ae19075754d,Ms. Strayhorn said she has hired a constitutional scholar to assist her staff.,Strayhorn has brought in a constitutional scholar to advise her on the reallocation.,"[6, 6, 6, 7, 25, 25, 29]","[7, 7, 25, 0, 0, 6, 25, 25, 25, 25, 6, 6, 6, 25]","[7, 0, 6, 6, 25, 25, 25, 25, 6, 6, 25, 25, 25, 25]","['Ms.', 'Strayhorn', 'said', 'she', 'has', 'hired', 'a', 'constitutional', 'scholar', 'to', 'assist', 'her', 'staff', '.']","['Strayhorn', 'has', 'brought', 'in', 'a', 'constitutional', 'scholar', 'to', 'advise', 'her', 'on', 'the', 'reallocation', '.\n']"
50d22ffc-8062-4d11-986a-914f18bfd913,"The memo on protecting sales of Windows and other desktop software mentioned Linux, a still small but emerging software competitor that is not owned by any specific company.","The memo specifically mentioned Linux, a still small but emerging software competitor that is not owned by any specific company.","[25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['The', 'memo', 'on', 'protecting', 'sales', 'of', 'Windows', 'and', 'other', 'desktop', 'software', 'mentioned', 'Linux', ',', 'a', 'still', 'small', 'but', 'emerging', 'software', 'competitor', 'that', 'is', 'not', 'owned', 'by', 'any', 'specific', 'company', '.']","['The', 'memo', 'specifically', 'mentioned', 'Linux', ',', 'a', 'still', 'small', 'but', 'emerging', 'software', 'competitor', 'that', 'is', 'not', 'owned', 'by', 'any', 'specific', 'company', '.\n']"
8acdea58-b57a-4d44-92a3-5c89f3045d99,"""Dan brings to Coca-Cola enormous experience in managing some of the world's largest and most familiar brands,"" Mr. Heyer said.","In a statement, Heyer said, ""Dan brings to Coca-Cola enormous experience in managing some of the world's largest and most familiar brands.","[7, 26, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[25, 25, 25, 25, 7, 29, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 29]","['``', 'Dan', 'brings', 'to', 'Coca-Cola', 'enormous', 'experience', 'in', 'managing', 'some', 'of', 'the', 'world', ""'s"", 'largest', 'and', 'most', 'familiar', 'brands', ',', ""''"", 'Mr.', 'Heyer', 'said', '.']","['In', 'a', 'statement', ',', 'Heyer', 'said', ',', '``', 'Dan', 'brings', 'to', 'Coca-Cola', 'enormous', 'experience', 'in', 'managing', 'some', 'of', 'the', 'world', ""'s"", 'largest', 'and', 'most', 'familiar', 'brands', '.\n']"
e955198a-b955-4fdf-a378-c564523cb93b,"In a statement, the company said both bids would allow Vivendi to ""maintain a substantial minority interest in a U.S. media corporation with excellent growth potential.""","It also added that both proposals would allow Vivendi Uni to maintain ""a substantial minority interest in a U.S. media corporation with excellent growth potential.""","[6, 5, 5, 7, 24, 25, 29, 21]","[25, 25, 25, 25, 24, 24, 24, 29, 24, 29, 29, 24, 29, 24, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 24]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","['In', 'a', 'statement', ',', 'the', 'company', 'said', 'both', 'bids', 'would', 'allow', 'Vivendi', 'to', '``', 'maintain', 'a', 'substantial', 'minority', 'interest', 'in', 'a', 'U.S.', 'media', 'corporation', 'with', 'excellent', 'growth', 'potential', '.', ""''""]","['It', 'also', 'added', 'that', 'both', 'proposals', 'would', 'allow', 'Vivendi', 'Uni', 'to', 'maintain', '``', 'a', 'substantial', 'minority', 'interest', 'in', 'a', 'U.S.', 'media', 'corporation', 'with', 'excellent', 'growth', 'potential', '.', ""''\n""]"
d64b41f4-a723-484f-aad0-9d90fec9f790,A lawsuit has been filed in an attempt to block the removal of the Ten Commandments monument from the building.,Supporters asked a federal court Monday to block the removal of a Ten Commandments monument from the Alabama Judicial Building.,"[7, 5, 25, 29, 28]","[29, 29, 29, 29, 29, 29, 29, 29, 25, 25, 25, 25, 25, 5, 25, 25, 25, 25, 25, 7, 25]","[0, 0, 0, 0, 0, 25, 29, 29, 29, 29, 29, 5, 29, 29, 29, 29, 29, 7, 7, 7, 29]","['A', 'lawsuit', 'has', 'been', 'filed', 'in', 'an', 'attempt', 'to', 'block', 'the', 'removal', 'of', 'the', 'Ten', 'Commandments', 'monument', 'from', 'the', 'building', '.']","['Supporters', 'asked', 'a', 'federal', 'court', 'Monday', 'to', 'block', 'the', 'removal', 'of', 'a', 'Ten', 'Commandments', 'monument', 'from', 'the', 'Alabama', 'Judicial', 'Building', '.\n']"
cc16d399-35ff-4a25-a8de-f43b41e73a16,"If he is successful in reaching a cease-fire, known as a ""hudna,"" Abbas will hold more talks with Sharon, their third one-on-one meeting in a month.","If he is successful in reaching a so-called ""hudna,"" he will hold more talks with Sharon, their third one-on-one in a month.","[6, 6, 18, 29]","[29, 29, 29, 29, 29, 29, 29, 18, 18, 18, 18, 18, 18, 18, 29, 18, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 6, 6, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 18, 18, 18, 29, 18, 6, 29, 29, 29, 29, 29, 29, 29, 29, 29, 6, 29, 29, 29, 29]","['If', 'he', 'is', 'successful', 'in', 'reaching', 'a', 'cease-fire', ',', 'known', 'as', 'a', '``', 'hudna', ',', ""''"", 'Abbas', 'will', 'hold', 'more', 'talks', 'with', 'Sharon', ',', 'their', 'third', 'one-on-one', 'meeting', 'in', 'a', 'month', '.']","['If', 'he', 'is', 'successful', 'in', 'reaching', 'a', 'so-called', '``', 'hudna', ',', ""''"", 'he', 'will', 'hold', 'more', 'talks', 'with', 'Sharon', ',', 'their', 'third', 'one-on-one', 'in', 'a', 'month', '.\n']"
e2087afd-5b5c-4418-a45e-e8916f54af38,He told The Sun newspaper that Mr. Hussein's daughters had British schools and hospitals in mind when they decided to ask for asylum.,"""Saddam's daughters had British schools and hospitals in mind when they decided to ask for asylum -- especially the schools,"" he told The Sun.","[7, 6, 7, 26, 25, 29, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 25, 25, 25, 25, 26, 0, 29, 29, 6, 6, 29]","['He', 'told', 'The', 'Sun', 'newspaper', 'that', 'Mr.', 'Hussein', ""'s"", 'daughters', 'had', 'British', 'schools', 'and', 'hospitals', 'in', 'mind', 'when', 'they', 'decided', 'to', 'ask', 'for', 'asylum', '.']","['``', 'Saddam', ""'s"", 'daughters', 'had', 'British', 'schools', 'and', 'hospitals', 'in', 'mind', 'when', 'they', 'decided', 'to', 'ask', 'for', 'asylum', '--', 'especially', 'the', 'schools', ',', ""''"", 'he', 'told', 'The', 'Sun', '.\n']"
82d64d19-5e16-470d-b703-4cd56b67137f,"""Close co-operation between our law enforcement agencies, close co-operation between our intelligence services lie at the heart of the ongoing fight against terrorism.""","Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism, he said.","[4, 6, 11, 11, 1, 16, 25, 25, 25, 29, 21, 21]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 25, 25, 25, 25]","['``', 'Close', 'co-operation', 'between', 'our', 'law', 'enforcement', 'agencies', ',', 'close', 'co-operation', 'between', 'our', 'intelligence', 'services', 'lie', 'at', 'the', 'heart', 'of', 'the', 'ongoing', 'fight', 'against', 'terrorism', '.', ""''""]","['Close', 'cooperation', 'between', 'regional', 'law', 'enforcement', 'agencies', 'and', 'intelligence', 'services', 'was', 'at', 'the', 'heart', 'of', 'the', 'fight', 'against', 'terrorism', ',', 'he', 'said', '.\n']"
f381d210-de41-4cc0-a7a6-5e2aa4e77ae6,"In Canada, Tim Hortons' same-store sales were up as much as 6.7 per cent.",Tim Hortons' same-store sales in Canada rose by 6.7 per cent.,"[6, 6, 26, 29]","[26, 26, 0, 29, 29, 29, 29, 29, 6, 6, 6, 6, 6, 29, 29, 29, 29]","[29, 29, 29, 29, 29, 26, 26, 6, 6, 29, 29, 29, 29]","['In', 'Canada', ',', 'Tim', 'Hortons', ""'"", 'same-store', 'sales', 'were', 'up', 'as', 'much', 'as', '6.7', 'per', 'cent', '.']","['Tim', 'Hortons', ""'"", 'same-store', 'sales', 'in', 'Canada', 'rose', 'by', '6.7', 'per', 'cent', '.\n']"
c5ac2724-fe87-4faa-9268-a5445ccbc3e5,"In addition, juries in both state and federal cases have become increasingly reluctant to impose the death penalty.",Juries in state and federal cases alike have also grown reluctant to impose the death penalty.,"[6, 25, 25, 25, 25, 29]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 6, 25, 25, 25, 25, 25, 25, 25]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25, 25]","['In', 'addition', ',', 'juries', 'in', 'both', 'state', 'and', 'federal', 'cases', 'have', 'become', 'increasingly', 'reluctant', 'to', 'impose', 'the', 'death', 'penalty', '.']","['Juries', 'in', 'state', 'and', 'federal', 'cases', 'alike', 'have', 'also', 'grown', 'reluctant', 'to', 'impose', 'the', 'death', 'penalty', '.\n']"
9f79cecb-39e3-4182-a08c-45e566c10a94,General Jeffery announced he would give his substantial military pension accumulated over 40 years to charity during his stay at Government House.,Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla.,"[7, 5, 18, 25, 25, 29, 28]","[7, 0, 5, 18, 18, 18, 18, 25, 18, 18, 25, 25, 25, 25, 18, 18, 18, 18, 18, 18, 18, 18, 0]","[7, 25, 5, 25, 25, 25, 25, 25, 25, 25, 25, 18, 25, 25, 25, 25, 25]","['General', 'Jeffery', 'announced', 'he', 'would', 'give', 'his', 'substantial', 'military', 'pension', 'accumulated', 'over', '40', 'years', 'to', 'charity', 'during', 'his', 'stay', 'at', 'Government', 'House', '.']","['Maj-Gen', 'Jeffery', 'said', 'he', 'would', 'give', 'his', 'military', 'pension', 'to', 'charity', 'while', 'he', 'served', 'at', 'Yarralumla', '.\n']"
e594c146-9b66-41cd-98fa-33e1df3e6c97,"Meanwhile, students and others at Pacific Lutheran University near Tacoma, about 40 miles to the south, acted out a second, simultaneous attack on campus.","Meanwhile, volunteers at Pacific Lutheran University near Tacoma, about 40 miles to the south, simulated a second, simultaneous attack.","[6, 6, 25, 29]","[0, 0, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 25, 25, 0]","[25, 25, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 25, 25, 25, 25, 25, 25]","['Meanwhile', ',', 'students', 'and', 'others', 'at', 'Pacific', 'Lutheran', 'University', 'near', 'Tacoma', ',', 'about', '40', 'miles', 'to', 'the', 'south', ',', 'acted', 'out', 'a', 'second', ',', 'simultaneous', 'attack', 'on', 'campus', '.']","['Meanwhile', ',', 'volunteers', 'at', 'Pacific', 'Lutheran', 'University', 'near', 'Tacoma', ',', 'about', '40', 'miles', 'to', 'the', 'south', ',', 'simulated', 'a', 'second', ',', 'simultaneous', 'attack', '.\n']"
8d45c013-3efc-4c5a-ad43-26deca7f947a,"When the bomb exploded at the Casa de España, customers were eating dinner and playing bingo.","At the Casa de Espaa, customers were eating dinner and playing bingo when a bomb went off.","[4, 5, 26, 29]","[26, 26, 26, 26, 29, 29, 29, 29, 4, 29, 29, 29, 29, 29, 29, 29, 29, 29]","[29, 29, 29, 29, 4, 29, 29, 29, 29, 29, 29, 29, 29, 26, 26, 26, 26, 26, 29]","['When', 'the', 'bomb', 'exploded', 'at', 'the', 'Casa', 'de', 'España', ',', 'customers', 'were', 'eating', 'dinner', 'and', 'playing', 'bingo', '.']","['At', 'the', 'Casa', 'de', 'Espaa', ',', 'customers', 'were', 'eating', 'dinner', 'and', 'playing', 'bingo', 'when', 'a', 'bomb', 'went', 'off', '.\n']"
30df32c0-7000-4b4a-9e6f-bf8e12403869,The weather service reported maximum sustained winds of nearly 105 miles an hour with stronger gusts.,"Maximum sustained winds were around 40 mph, with stronger gusts.","[4, 5, 24, 29, 30, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]","['The', 'weather', 'service', 'reported', 'maximum', 'sustained', 'winds', 'of', 'nearly', '105', 'miles', 'an', 'hour', 'with', 'stronger', 'gusts', '.']","['Maximum', 'sustained', 'winds', 'were', 'around', '40', 'mph', ',', 'with', 'stronger', 'gusts', '.\n']"
3e7ff3bf-841b-48f4-875e-5a8030404659,Telecommunications gear maker Lucent Technologies is being investigated by two federal agencies for possible violations of U.S. bribery laws in its operations in Saudi Arabia.,Two federal agencies are investigating telecommunications gear maker Lucent Technologies for possible violations of U.S. bribery laws in its operations in Saudi Arabia.,"[14, 29]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 0]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 0]","['Telecommunications', 'gear', 'maker', 'Lucent', 'Technologies', 'is', 'being', 'investigated', 'by', 'two', 'federal', 'agencies', 'for', 'possible', 'violations', 'of', 'U.S.', 'bribery', 'laws', 'in', 'its', 'operations', 'in', 'Saudi', 'Arabia', '.']","['Two', 'federal', 'agencies', 'are', 'investigating', 'telecommunications', 'gear', 'maker', 'Lucent', 'Technologies', 'for', 'possible', 'violations', 'of', 'U.S.', 'bribery', 'laws', 'in', 'its', 'operations', 'in', 'Saudi', 'Arabia', '.\n']"
3111f722-fafe-4ef2-b945-ccd7ab008a29,Robbins said he wants to take any network like ESPN that charges more than $1 per Cox customer and make those optional choices for consumers to buy.,Robbins said he wants to take networks such as ESPN that charge more than $1 per Cox customer and make them optional choices.,"[6, 6, 11, 1, 25, 29]","[0, 0, 0, 0, 0, 0, 11, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 25, 25, 25, 25, 0]","[25, 25, 25, 25, 25, 25, 1, 6, 6, 25, 25, 0, 25, 25, 25, 25, 25, 25, 25, 25, 25, 6, 0, 0, 25]","['Robbins', 'said', 'he', 'wants', 'to', 'take', 'any', 'network', 'like', 'ESPN', 'that', 'charges', 'more', 'than', '$', '1', 'per', 'Cox', 'customer', 'and', 'make', 'those', 'optional', 'choices', 'for', 'consumers', 'to', 'buy', '.']","['Robbins', 'said', 'he', 'wants', 'to', 'take', 'networks', 'such', 'as', 'ESPN', 'that', 'charge', 'more', 'than', '$', '1', 'per', 'Cox', 'customer', 'and', 'make', 'them', 'optional', 'choices', '.\n']"
3d5427da-a2ee-402b-bae5-550f68525fde,"The SEC specifically advised IBM that this is a fact-finding investigation and that it has not reached any conclusions related to this matter, IBM said in a statement.",Big Blue says the SEC calls the action a fact-finding investigation and has not reached any conclusions related to this matter.,"[6, 6, 25, 25, 29, 30]","[0, 0, 25, 6, 0, 6, 6, 6, 0, 0, 0, 0, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 25, 25, 25, 6, 6, 6, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","['The', 'SEC', 'specifically', 'advised', 'IBM', 'that', 'this', 'is', 'a', 'fact-finding', 'investigation', 'and', 'that', 'it', 'has', 'not', 'reached', 'any', 'conclusions', 'related', 'to', 'this', 'matter', ',', 'IBM', 'said', 'in', 'a', 'statement', '.']","['Big', 'Blue', 'says', 'the', 'SEC', 'calls', 'the', 'action', 'a', 'fact-finding', 'investigation', 'and', 'has', 'not', 'reached', 'any', 'conclusions', 'related', 'to', 'this', 'matter', '.\n']"
f3ec39f7-15ff-4584-a0a1-98f69948b168,It would not affect economic damages such as lost wages or hospital bills.,"Economic damages, such as lost wages or medical costs, wouldn't be capped under Bush's plan.","[6, 6, 6, 14, 29, 21]","[14, 14, 14, 14, 21, 21, 21, 21, 21, 21, 21, 21, 21, 29]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 14, 14, 14, 14, 14, 14, 14, 14, 29]","['It', 'would', 'not', 'affect', 'economic', 'damages', 'such', 'as', 'lost', 'wages', 'or', 'hospital', 'bills', '.']","['Economic', 'damages', ',', 'such', 'as', 'lost', 'wages', 'or', 'medical', 'costs', ',', 'would', ""n't"", 'be', 'capped', 'under', 'Bush', ""'s"", 'plan', '.\n']"
822889c3-e138-4468-be1a-7a7223b5d80d,"""We hope all parties will continue to make efforts and continue the process of dialogue,"" the Chinese Foreign Ministry said in a statement.","China's foreign ministry said: ""We hope all parties will continue to make efforts and continue the process of dialogue.""","[11, 8, 26, 25, 29]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 11, 11, 8, 8, 0, 25, 25, 25, 0]","[11, 11, 8, 8, 25, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 25, 26]","['``', 'We', 'hope', 'all', 'parties', 'will', 'continue', 'to', 'make', 'efforts', 'and', 'continue', 'the', 'process', 'of', 'dialogue', ',', ""''"", 'the', 'Chinese', 'Foreign', 'Ministry', 'said', 'in', 'a', 'statement', '.']","['China', ""'s"", 'foreign', 'ministry', 'said', ':', '``', 'We', 'hope', 'all', 'parties', 'will', 'continue', 'to', 'make', 'efforts', 'and', 'continue', 'the', 'process', 'of', 'dialogue', '.', ""''\n""]"
41af506b-20bf-4074-9898-048832532271,"It will also delay the retirement of Mr Wightwick, 62, who agreed to stay on until the deal was completed and Buhrmann bedded down in PaperlinX.","It will delay the retirement of Mr Wightwick, 62, who agreed to stay on until Buhrmann is bedded down inside PaperlinX.","[5, 25, 25, 29]","[0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 0, 25, 25, 5, 25, 25]","['It', 'will', 'also', 'delay', 'the', 'retirement', 'of', 'Mr', 'Wightwick', ',', '62', ',', 'who', 'agreed', 'to', 'stay', 'on', 'until', 'the', 'deal', 'was', 'completed', 'and', 'Buhrmann', 'bedded', 'down', 'in', 'PaperlinX', '.']","['It', 'will', 'delay', 'the', 'retirement', 'of', 'Mr', 'Wightwick', ',', '62', ',', 'who', 'agreed', 'to', 'stay', 'on', 'until', 'Buhrmann', 'is', 'bedded', 'down', 'inside', 'PaperlinX', '.\n']"
9ce4ff2b-45a3-49a8-846e-d7aaaca712f4,"""The idea of a federal betting parlor on atrocities and terrorism is ridiculous and it's grotesque,"" said Wyden.","Sen. Ron Wyden, D-Ore., said the ""idea of a federal betting parlor on atrocities and terrorism is ridiculous and grotesque,"" WBAL reported.","[6, 16, 26, 26, 25, 25, 25, 29, 21]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 26, 25, 25, 26, 25]","[25, 26, 26, 25, 25, 25, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 0, 0, 0]","['``', 'The', 'idea', 'of', 'a', 'federal', 'betting', 'parlor', 'on', 'atrocities', 'and', 'terrorism', 'is', 'ridiculous', 'and', 'it', ""'s"", 'grotesque', ',', ""''"", 'said', 'Wyden', '.']","['Sen.', 'Ron', 'Wyden', ',', 'D-Ore.', ',', 'said', 'the', '``', 'idea', 'of', 'a', 'federal', 'betting', 'parlor', 'on', 'atrocities', 'and', 'terrorism', 'is', 'ridiculous', 'and', 'grotesque', ',', ""''"", 'WBAL', 'reported', '.\n']"
