id,sentence1,sentence2,similarity
d98b02ab-b6de-4d5a-9d5d-2c79747c697c,NYPD Twitter Outreach Backfires Badly,NYPD's twitter campaign backfires,4.8
013a340a-8f0e-40bf-86be-08057ee114bc,Unfortunately the answer to your question is we simply do not know.,The answer to your question is not really.,1.0
829c3b9e-f7db-4779-94d3-e2af6afa45bb,A woman is slicing ginger.,A person is holding two baby lorises.,0.0
150098b2-92a0-409d-89c9-94d9572103f2,the osce meeting lasted two days.,the osce meeting was held in madrid.,1.8
1133bd7c-c324-4622-bae5-2ec8fcf34b55,Secret Service sees its 'biggest scandal' over prostitutes,Secret Service sex scandal 'regret',2.2
e5aac276-7fba-4be4-be9d-2c43eaa1b182,"Seamus Heaney, Irish Poet of Soil and Strife, Dies at 74","Seamus Heaney, Irish poet and Nobel winner, dies at 74",4.8
ad9d7f05-9cfe-481c-8383-519812fc71d8,Syria 'to declare chemical weapons and sign convention',"Russia, Syria Work on 'Concrete' Chemical Weapons Plan",2.6
afffbb3f-3449-42d6-b4b2-d4a27f2381c0,Boy Scouts delay decision on admitting gays,Boy Scouts of America delays vote on lifting ban on gays,5.0
24b7ca59-bf99-45f5-8222-dc03d80cc9d1,"3 dead, 1 hurt in shooting at S Carolina oceanfront motel","4 dead, 30 injured in train collision near Moscow",0.2
d8644ac9-b78f-442f-b950-49fbd1053821,The leading actress nod went to energetic newcomer Marissa Jaret Winokur as Edna's daughter Tracy.,"Marissa Jaret Winokur, as Tracy, won for best actress in a musical.",4.0
998457e6-5f4e-41c8-873a-bd09b8c67dc6,A couple holds a baby.,Couple with newborn baby.,4.2
c533d5ef-6b3e-4e17-bd76-eafe9f055a5f,President mourns death of Mandela,World mourns passing of Mandela,3.4
c0bf9f07-31fc-48e2-b2e0-c39e8992f69c,A woman is opening a soda and drinking it.,A woman is riding on an elephant.,0.6
69753a99-c3a1-4dcd-a8b1-10b6519d9dfe,Person with two ski poles skiing down a snowy hill.,A person skiing down a snowy hill.,4.2
0b9df193-327c-4770-b265-38fd8e58dd06,"The Note's Must-Reads for Friday, December 6, 2013","The Note's Must-Reads for Friday, July 12, 2013",1.8
9e0e48e2-4d12-493e-8f44-c00666dc3876,"""Spending taxpayer dollars to create terrorism betting parlors is as wasteful as it is repugnant,"" they announced at a press conference yesterday.","""Spending taxpayer dollars to create terrorism betting parlors is as wasteful as it is repugnant,"" Wyden and Dorgan said Monday in a letter to the Pentagon.",3.5
47e2d072-0243-4956-8474-78ca424808fc,A dog is jumping into a swimming pool after a duck.,A dog jumping into a swimming pool.,3.4
3cc12bb6-846a-4eb7-b7b8-230095823c38,Wave of bombings kills 15 in Iraq,Car bombs kill at least 49 in Iraq,2.2
d64ecdd9-1ed7-459d-8490-346e60895b48,"The Winston-Salem, North Carolina company opened six stores during the quarter, bringing the total to 282.","Six new Krispy Kreme stores were opened in the first quarter, bringing the total number of stores to 282.",3.0
31635ab4-0c2f-4ab0-860d-46e97ab4e1b3,A black and white photo of a love seat.,A black and white photo of a bicycle.,1.8
d397ceb6-1589-4d60-a3e9-908c42b5937a,Clashes continue between police and protesters in Turkey,"Turkish police fight protesters, clear square",4.4
1f395ffe-473d-4168-86d0-a837400dd36e,Exit polls suggest Putin ally wins Moscow vote,"Exit polls shows Putin ally wins Moscow vote, Navalny cries foul",3.4
87644dfd-4fc5-4e45-a290-657e151c298b,A small bird on a tiny branch.,A small bird perched on an icy branch.,3.0
bdf3bcd5-b5b1-4726-9b59-39c7a5d22371,"By late afternoon, the Dow Jones industrial average was up 12.81, or 0.1 percent, at 9,331.77, having gained 201 points Monday to its highest level since July 2002.","In morning trading, the Dow Jones industrial average was down 8.76, or 0.1 percent, at 9,310.20, having gained 201 points Monday.",1.25
5f5d733a-3213-4fbd-bb57-ab6fc561a3a7,It means its AN option.,Doesnt mean its a BAD option.,1.6
4e1c9926-f465-469d-81fe-537f2dd13347,A red and white plane flying on a sunny day.,Red and white plane flying through the air.,4.2
07e4dc77-5984-4bb8-975b-f6bf96d8ea1c,"A living room with table, chair and sofa alongside a large palm.","A living room with a blue sofa, camp bed, wooden bench and dresser.",2.4
30a1e0a9-b82e-4de9-8052-e97f1b5dc6d8,A pile of used wooden building materials with a chair on top.,Pile of wooden debris with chair on top.,4.0
63125054-be9f-4e3d-9ed3-fbf212bf28e2,A man is cutting a snake to cook.,A woman is cutting meat.,2.0
07d04de7-7847-4d3c-b8d6-7b478fba53cf,"The others were given copies of ""Dr. Atkins' New Diet Revolution"" and told to follow it.","The researchers gave copies of ""Dr. Atkins' New Diet Revolution"" to the carb-cutters.",2.5
a614ed0d-248a-4c9a-b13f-348a21aece0b,The man stirred the sauce for the chicken.,The man is stirring oil.,2.4
92b56864-5d6c-46ce-88cb-13eceb069ec5,A black and white chair sitting in front of a brick wall and a window with a bamboo plant in a vase.,A black headed sheep covered in thick white wool stands in a pasture with other sheep.,0.6
b0d4c5db-98eb-4d6e-8384-a21acb9f5d26,France Hails Breakthrough after U.S.-Russia Deal on Syria Weapons,France Welcomes US-Russia Deal on Syria,4.0
9decd5dd-98f9-437b-b18f-2438ed577ff3,A woman is taking a shower.,A man is riding a white horse.,0.0
a3460a83-542d-452c-9e68-98c2c40f496e,A black dog is biting a light brown dogs ear in a playful manner.,A black dog playfully bits another dog in a living room setting,4.0
9a3bbcbc-6617-4ca3-8f4f-d878c1df0b1b,ingo kober stated there is larger interest in intellectual property rights now than 20 or 30 years ago.,ingo kober stated that some nations had stronger intellectual property rights than others.,2.0
91c1826e-72ee-4edb-87f6-759a6a33b3ac,A passenger train waiting in a station.,A passenger train sits in the station.,4.8
d9362e0a-4e20-4c4b-a16a-f2bf4b6e09a4,A red and blue plane flying with its landing gears down.,A WWII fighter plane with its landing gear down.,3.2
8a53071a-2e28-491b-ac4c-107303782864,"Two women sitting on a bench, their faces obscured, with one woman carrying an inflatable tiger and the other woman in a Disney snow white costume.",A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit.,2.2
b370702e-65bd-412d-b4c0-b9276ced329b,A white cat standing on a carpet.,A sheep standing in a forest.,0.4
aa99d5c3-9db5-4d16-b2e5-edbd2afb4ea8,Syria tells Russia some troops have pulled out of Homs,Syria says troops have begun pullout – video,3.4
bcceb987-94fa-419e-aaa6-6b5842fa02b5,A woman is wearing headphones.,A woman is chopping some shiso leaves.,0.6
c045d41d-8807-4700-9770-7e285927880a,A women painting a chair with a dining room in the background.,A man and boy walking along a beach with the sea in the background.,0.0
b94cc54f-7d3a-459e-ac62-cc3fe1c67c65,Three men sit on a bench.,two men sit on a bench.,3.2
a81d5e3e-8f8a-4c97-80a0-fdf304e1fbac,Jeff Bezos Bets $250 Million on Reviving Washington Post,Jeff Bezos Pays $250 Million For The Washington Post,4.2
c7ce55bb-35bc-45aa-a683-1a863e03aeb6,"The drop in core wholesale prices in April reflected falling prices for cars, trucks, men's and boy's clothes and cigarettes.","That was the biggest drop since August 1993 and stemmed from falling prices for cars, trucks, men's and boys' clothes and cigarettes.",3.5
a4b3814f-474b-4cc2-8d66-39778a12e9b5,"Families stuck on the highway remained in their cars, and used their cell phones to call home.","Families stuck on the highway were being urged to remain in their cars, and to use their cell phones only in case of emergency.",3.0
c5b5128f-cc1f-4267-8b94-d285a7d450e5,Egypt's Coptic Pope Shenuda III dies,Egypt prepares to bury Coptic Pope Shenuda III,3.6
01c47269-9158-4c92-852f-7c3933a49ec2,A woman is posing for a Christmas card.,A girl is taking a photo.,1.2
433b993d-6d50-4eb1-b91f-2fb9647a652f,"Government deciding what pregnancies need to be carried to term, that's fine.","Government spying on its own citizens, that's fine.",1.2
45f76ef1-d6ee-4e54-94ad-2173b36ef210,A woman is riding a motorized scooter down a road.,A man is riding a motor scooter.,2.2
ab5abc14-4a7b-4b67-88a0-0d5a21492568,"Under Mexican law, bounty hunting is considered a form of kidnapping.","Bounty hunting is illegal in Mexico, and the bounty hunter was charged with kidnapping.",4.0
3932b185-03bc-4d31-a093-1e628634c8f7,AbbVie Sours on $55B Shire Deal After Tax Changes,AbbVie cools on $55bn Shire deal after US tax changes,5.0
56f0920d-474a-4d8f-98a0-bd8fee7323f5,The lady cut the tail and body of a shrimp.,A woman is cleaning a shrimp.,4.5
a9efa228-800e-43ce-94ae-48d7ba07b2e3,Newark mayor saves neighbor from fire,Newark mayor rescues neighbor from burning house,4.2
03b11d36-4938-4be6-bb5b-11f78690d3c5,Brahimi apologises to Syria over lack of peace progress,Mediator apologizes to Syrians for lack of peace progress,3.8
fc79563f-3d08-46be-8838-92cfa1218bd2,"Roy Moore, the suspended chief justice of the Alabama Supreme Court, stood accused but unrepentant Wednesday in the same courtroom he recently presided over.","Moore, the suspended chief justice of the Alabama Supreme Court, stands trial before the Alabama Court of the Judiciary.",3.8
21af2518-5ab3-490e-b4d0-730adcaa21da,A boy is singing and playing the piano.,A boy is playing the piano.,3.0
9e4c44af-5cc2-4045-8ec5-20c8f2ecd577,Six dogs running on the sandy beach.,Six dogs walking beside the beach.,3.4
3c77c5f1-b92c-4d56-a78b-8103144d061c,the man is planning to shoot a wedding,the woman is going to a wedding.,1.4
7aca1467-05ac-4d90-81fd-13e7958702be,"The Dow Jones industrial average .DJI edged up 13.33 points, or 0.15 percent, to 9,196.55.","The Dow Jones industrial average <.DJI> was off 7.75 points, or 0.08 percent, at 9,175.47.",2.5
4a27b90d-b579-410c-b763-3a0e66573ac7,The lamb is looking at the camera.,A small bird standing on a log at the waters edge.,0.0
4e5db621-488a-4b6b-852f-e7f04b39ac81,No healthy person needs gambling.,No healthy person needs sex.,1.4
4f18e38d-0565-47d7-8056-ed574754ba63,China's 1st Pilot Free Trade Zone Opens,Shanghai Free Trade Zone begins operation,3.8
f4ea3548-8120-4df4-b216-edaba5f2d8f9,Israel launches airstrike in Gaza,Israel launches air strikes near Damascus,3.0
63fb8158-61e2-4894-b8ab-4f079d67e452,Iran nuclear deal agreed at talks,Iran Nuclear Deal Sealed After Decades-Long Dispute,3.6
19169e05-d14b-44ed-8c18-83b0c3016dc8,Many football players sitting on the ground.,A dog rolls on the ground.,0.0
3c65fde2-2fa1-44c1-a17b-e70de19258e1,Syrians trade blame over blasts,Israel braces for Arab protests,0.2
78d16829-d859-40a7-8e8b-fc8e0c88f764,Someone is playing a piano.,Someone is playing guitar.,2.4
0ae32029-1c37-4102-b41a-4f1e3ad483b4,The girl has something on her head.,The woman has something with her.,2.6
6dc3d911-644d-4552-a76a-c4bcff29e047,A person is standing underneath an overpass near a highway.,A person walks a dog along the water's edge.,0.2
2ba9fd6e-3595-41e1-9d2d-67f4b72b5207,Pakistan condemns US drone strike in Shawal Area,Pakistan condemns US drone strike in Miranshah,3.2
46105ff7-49bc-444a-b260-fde8d9d9d941,Asian stocks rise after Greek vote eases fears,Oil rises after Greek election result,1.4
3fe8b166-dd8c-4e90-b50a-fc119c5c99ff,A small white dog chews on a twig while lying on a wooden deck.,The white dog is laying on the wooden floor underneath the table.,1.6
80acafc0-445e-4826-87af-6b6e499b848e,A man is riding a mechanical bull.,A man rode a mechanical bull.,4.0
40bdd091-9f15-4ab3-9b9f-a405a7abe781,Taiwan's president charters plane to pay respects to Lee,Poland president loses to challenger,0.0
fd6dcf88-ff5a-4ef3-ad13-6b28d316d802,British soldier killed in southern Afghanistan,Two British soldiers killed in Afghanistan,3.0
d26d181e-441b-4c6f-859a-41cc1c3361f3,russian president putin signs decree suspending russia's application of european arms control treaty.,president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty.,4.4
686472be-f141-40bc-8c92-7952b8fd3ef8,A Victory Liner bus is white with red and gold stripes.,"A white tour bus with red, orange and yellow stripes.",3.2
7cc38e8d-2d89-444c-9581-aac90107ab86,a man wearing a grey jacket standing on the side of a street.,A boy wearing a blue life jacket is holding onto the side of a green boat.,0.6
46089c72-6779-4db4-ad5f-66e7c372e6ae,A green steam engine traveling on the railroad tracks.,A black steam train traveling on the railroad tracks.,3.0
0965d72e-70bc-49d2-a51d-039dd0789a15,A person is frying meat in a pan.,A person is holding a skunk.,0.75
cfef21ad-1abb-468a-9276-a062a4ae5fe1,I have noticed most cats don't lick people a great deal.,Cats may or may not lick a person based on all kinds of things.,3.0
e1090d61-50b8-4459-8094-745f57a0941d,Man sets himself on fire at Breivik trial,Man sets self afire outside Breivik trial,4.6
44167760-175d-47c6-a76f-3c708ec9614c,A young girl riding a brown horse.,A woman in riding a brown horse.,3.8
9cda6359-47af-4d08-81ce-8b8c0ba29414,You don't have to know.,You don't have equipments/facilities to do research in B.,0.0
6790dcdc-1473-49a4-b617-eda4dddee643,A large white and grey dog runs through a yellow tunnel in an obstacle course.,A white and black dog is running out of a yellow and orange tube.,3.6
51690525-ccbd-4e26-9c84-e0d061d8af41,An okapi is eating from a tree.,A moose drinks from a sprinkler.,0.333
5e43b57b-dfcb-422e-8594-80645c278531,"There is, however, no photo of Peter Hollingworth in the June issue examined by the Herald yesterday.","There is, however, no photograph of Dr Hollingworth in the June issue of the magazine examined by The Age yesterday.",3.0
f8ca5490-fa6a-4ec8-8bbd-b6443a7b2e62,It wouldn't stop joke marriages.,And I don't fight for marriage.,1.2
92a8308e-ab23-40d0-9a22-e34a1dc2b909,6 NATO troops killed in Afghanistan,NATO Soldier Killed in Afghanistan,2.2
faa2de7d-0ee0-49d1-9303-1328c1c41ebf,A shirtless woman is operating a lawn mower.,A girl is mowing the grass with a lawn mower.,3.0
1397b050-a6eb-4b73-a189-b6ea39af0bc8,The transaction will grant Handspring stockholders 0.09 of a share of Palm--and no shares of PalmSource--for each share of Handspring common stock.,"Under the proposed terms of the transaction, and following the spinoff of PalmSource, Palm will exchange 0.09 shares for each share of Handspring.",3.75
63fa7fa8-ad49-43f4-96c0-ddf55d7f74ef,It really doesn't matter.,It doesn't matter unless it is really far off.,3.0
7211eea1-a72b-410f-a426-ac403a1ef274,Glorious triple-gold night for Britain,Britain savors golden night on track,3.2
8ccbbf7a-fda1-439e-909c-739a9f401bad,"From the start, however, the United States' declared goal was not just to topple Saddam but to stabilize Iraq and install a friendly government.",But the United States' ultimate goal was not just to topple Mr. Hussein but to stabilize the country and install a friendly government.,4.8
e89d91d0-c646-48f9-b5cb-e9638f3a9c18,Libyan government retakes Tripoli airport,Libyan militia takes control of Tripoli airport,3.2
cd0a1367-ecdc-4493-91b9-b1fdd99ac89f,"Yes, you should stretch before running, but not the sit down and reach kind of stretching.",Neuromuscular Activation and Dynamic Stretching Here is an excellent video on a dynamic stretching routine for running.,1.8
